"filename", "language", "Database", "JSON", "Markdown", "toml", "Python", "JavaScript", "CSS", "HTML", "JavaScript JSX", "JSON with Comments", "C++", "pip requirements", "Log", "XML", "comment", "blank", "total"
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwUpdateHandlerBase.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 21, 11, 61
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwUpdateHandlerInterface.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 2, 15, 112
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwUpdateMarkedMoveVisitor.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 2, 7, 30
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwV2XMLReader.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 72, 45, 231
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwV2XMLWriter.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 58, 45, 211
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwVKey.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 2, 6, 32
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwValueValidator.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 7, 8, 42
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwVector.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 37, 12, 120
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwVectorUtils.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 112, 38, 210
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwVersionInfo.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 44
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwVersionInfoHelper.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 2, 3, 30
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwVersionedObject.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 2, 9, 46
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwVirtualPureDef.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 14, 11, 49
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWarningPragmas.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 19, 7, 57
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWinFileParamStorage.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 299, 79, 497
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWinRegOrCustomParamStorage.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 14, 64, 155
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWinRegParamStorage.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 312, 107, 511
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWinRegTextPatchUtils.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 2, 19, 122
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWinRegTextStorage.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 2, 11, 39
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWinUnhandledExceptionInformation.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 11, 5, 47
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWindowsInterlocked.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 2, 7, 32
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWireSolidDefinition.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 49, 23, 129
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwWireTool.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 36, 19, 99
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwXMLUtils.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 27, 15, 88
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwcadcamException.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 420, 0, 0, 0, 15, 41, 476
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwmeasuresException.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 7, 6, 35
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwmiscException.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 7, 9, 90
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwsimutil.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 379, 0, 0, 0, 32, 11, 422
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwstd\detail\CompilerConfig.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 18, 8, 46
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwstd\detail\TypeList.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 25, 40, 152
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwstd\functional.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 4, 15, 63
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwstd\optional.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 465, 0, 0, 0, 30, 115, 610
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwstd\span.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 42, 61, 253
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwstd\type_traits.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 8, 24
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwstd\utility.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 6, 21, 72
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\mwstd\variant.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 795, 0, 0, 0, 56, 184, 1035
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\include\mwsimutil\winCpuTickTimer.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 15, 17, 97
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\pch.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 6
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\pch.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 6, 4, 14
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\x64\Debug\MwCamSimLib.Build.CppClean.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 1, 35
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\MwCamSimLib\MwCamSimLib\x64\Debug\MwCamSimLib.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 1, 37
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\Pipfile", "toml", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\Pipfile.lock", "JSON", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\liveMrs\main.py", "Python", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 58
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\migrations\0001_initial.py", "Python", 0, 0, 0, 0, 411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 419
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\migrations\0002_stlfile.py", "Python", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 32
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\models.py", "Python", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 78, 247
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\mrs_helper.py", "Python", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 36
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\serializers.py", "Python", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 75
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\tests.py", "Python", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\urls.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\live_data\views.py", "Python", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 27, 175
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\manage.py", "Python", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 23
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\routers\db_routers.py", "Python", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 49
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\admin.py", "Python", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\apps.py", "Python", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\helper_tasks.py", "Python", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 52
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\.vs\MwCamSimLib2\v16\Browse.VC.db", "Database", 1607726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16786, 1624512
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\.vs\MwCamSimLib\v16\Browse.VC.db", "Database", 1413133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15711, 1428844
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\.vs\MwCamSimLib\v17\Browse.VC.db", "Database", 1267379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13222, 1280601
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\.vs\ProjectSettings.json", "JSON", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\.vs\VSWorkspaceState.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\.vs\slnx.sqlite", "Database", 6148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 6184
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\Debug\MwCamSimLib.Build.CppClean.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\MwCamSimLib.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 5, 9, 73
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\MwCamSimLib.vcxproj", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 174
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\MwCamSimlib.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 416, 0, 0, 0, 117, 70, 603
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\dllmain.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 3, 20
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\framework.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 6
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwCutMaterialTextureHandlerParameters.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 2, 8, 41
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwCutMaterialTextureHandlerParametersDecl.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 2, 5, 42
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwCuttingResultEntry.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 24, 10, 107
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwDebugOutputHandler.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 2, 5, 30
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwFieldCoordinateScaling.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 33, 40, 291
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwFieldCoordinateScalingDecl.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 3, 11
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwGLLoader.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 10, 7, 32
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwGLText.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 40, 26, 133
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwMachSimVerifier.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1011, 0, 0, 0, 2604, 469, 4084
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwMachSimVerifierColorScheme.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 107, 11, 142
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwMachSimVerifierProgressHandler.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 54, 16, 126
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwMotions.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 30, 23, 209
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwProperties.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 51, 9, 125
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwRefineHelpers.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 94, 36, 211
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwSetCustomToolParameters.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 4, 20
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwSetCustomToolParametersDecl.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 9, 5, 38
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwSetToolParameters.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 7, 5, 29
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwSetToolParametersDecl.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 5, 13
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwThreadHandlerInterface.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 2, 15
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierDllDefinition.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 3, 11
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierException.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 7, 11, 64
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierMathForward.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 2, 6, 23
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierMoves.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 54, 36, 259
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierNestedClasses.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1080, 0, 0, 0, 590, 213, 1883
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierNestedEnums.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 133, 70, 345
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierRendering.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 57, 18, 126
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierWrapper.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 17, 19, 91
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwVerifierWrapperDecl.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 3, 9
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwv3dGLMouseTransformer.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 11, 10, 45
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwvAbstractRenderer.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 24, 11, 76
"c:\Users\Minh\Documents\Uni\MasterThesis\Project\aicom-dt\simulation\machine_learning\Code\MwCamSimLib\MwCamSimLib\include\VerifierInterface\mwvAbstractRendererAttributes.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 29, 15, 95
